threshold,precision,recall,f1
0.6450975983192779,0.597051597051597,0.6497326203208557,0.6222791293208837
0.6470556775930225,0.5960591133004927,0.6470588235294118,0.6205128205123213
0.648693790027981,0.5950617283950618,0.6443850267379679,0.618741976892954
0.6505689608120359,0.5965346534653465,0.6443850267379679,0.619537275063768
0.6511249452563735,0.5955334987593052,0.6417112299465241,0.6177606177601184
0.6517423995470577,0.5970149253731343,0.6417112299465241,0.6185567010304285
0.6524295641630753,0.5960099750623441,0.6390374331550802,0.6167741935478877
0.6540049754253375,0.5975,0.6390374331550802,0.6175710594310251
0.6563514712452364,0.5964912280701754,0.6363636363636364,0.6157826649412856
0.6564992126636233,0.5954773869346733,0.6336898395721925,0.6139896373052
0.6565126310916842,0.5944584382871536,0.6310160427807486,0.6121919584949609
0.6582115772346396,0.5959595959595959,0.6310160427807486,0.6129870129865133
0.6585210553943976,0.5974683544303797,0.6310160427807486,0.6137841352400725
0.6593068320218753,0.5989847715736041,0.6310160427807486,0.6145833333328335
0.6603747749828338,0.6005089058524173,0.6310160427807486,0.6153846153841156
0.6610849348095016,0.5994897959183674,0.6283422459893048,0.6135770234981947
0.6612643181482206,0.6010230179028133,0.6283422459893048,0.6143790849668205
0.6631611208250432,0.6,0.6256684491978609,0.6125654450256782
0.6642926940281194,0.6015424164524421,0.6256684491978609,0.6133682830925539
0.6656161259557188,0.6030927835051546,0.6256684491978609,0.6141732283459568
0.6660852784014957,0.6046511627906976,0.6256684491978609,0.6149802890927982
0.6662443092198299,0.6062176165803109,0.6256684491978609,0.6157894736837106
0.6665149742543489,0.6077922077922078,0.6256684491978609,0.616600790513334
0.6666800165429778,0.609375,0.6256684491978609,0.6174142480206083
0.6675055620721831,0.6109660574412533,0.6256684491978609,0.6182298546890641
0.66787426057844,0.612565445026178,0.6256684491978609,0.619047619047119
0.6685540849548568,0.6115485564304461,0.6229946524064172,0.6172185430458577
0.6697023350563373,0.6105263157894737,0.6203208556149733,0.6153846153841155
0.670967481231424,0.6094986807387863,0.6176470588235294,0.6135458167325677
0.6721421262209687,0.6111111111111112,0.6176470588235294,0.6143617021271596
0.6723208724456026,0.610079575596817,0.6149732620320856,0.6125166444735347
0.6729902296133122,0.6117021276595744,0.6149732620320856,0.6133333333328332
0.6732181358041361,0.6106666666666667,0.6122994652406417,0.6114819759674572
0.6735077790854911,0.6122994652406417,0.6122994652406417,0.6122994652401417
0.6739160525655971,0.6112600536193029,0.6096256684491979,0.6104417670677731
0.6766446184745483,0.6102150537634409,0.606951871657754,0.6085790884713498
0.677017680215553,0.6118598382749326,0.606951871657754,0.6093959731538625
